NOTE 1: HCB-only samples are identified as 'HCB-SurfGrab' under CollMeth and were only analyzed for cyanobacteria,,,,,,,,,,,,,,,,,,,,,,,
"NOTE 2: All 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples identified under CollMeth were analyzed for the entire phytoplankton assemblage (e.g., green algae, diatoms, cyanobacteria, cryptomonads, etc.)",,,,,,,,,,,,,,,,,,,,,,,
NOTE 3: StationID's for 'Phyto_Res_VanDorn' and 'Phyto_Res_Net' samples correspond to StationIDs and associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
NOTE 4: HCB-only samples identified as 'HCB-SurfGrab'  under CollMeth do not have associated chemical and physical data in the 'ChemPhysData_2002-2021' worksheet,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
PerSampID,StationID,CollMeth,SECTION,QUARTER,RANGE,Town,WaterbodySize_Acres,Lat_Dec,Long_Dec,WaterbodyName,HUC_12,RepNum,CollDate,CollTime,PerTaxaID,Genus/Species/Variety,Individuals (Raw Cnt),Density (cells/L),Family,Genus,Class,Order,Division
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND131,Monoraphidium,16,5927243,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND230,Nephrocytium,4,1481811,Oocystaceae,Nephrocytium,Trebouxiophyceae,Chlorellales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND240,Ceratium,2,740905,Ceratiaceae,Ceratium,Dinophyceae,Gonyaulacales,Pyrrophycophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND245,Dolichospermum,2552,945395273,Nostocaceae,Dolichospermum,Cyanophyceae,Nostocales,Cyanophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND247,Eudorina,11,4074980,Volvocaceae,Eudorina,Chlorophyceae,Volvocales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND254,Isthmochloron,1,370453,Pleurochloridaceae,Isthmochloron,Xanthophyceae,Mischococcales,Chrysophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND263,Planktosphaeria,2,740905,Oocystaceae,Planktosphaeria,Trebouxiophyceae,Oocystales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND35,Closterium,10,3704527,Desmidiaceae,Closterium,Chlorophyceae,Zygnematales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND43,Pediastrum,64,23708973,Hydrodictyaceae,Pediastrum,Chlorophyceae,Chlorococcales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND44,Scenedesmus,16,5927243,Scenedesmaceae,Scenedesmus,Chlorophyceae,Chlorococcales,Chlorophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND51,Euglena,1,370453,Euglenaceae,Euglena,Euglenophyceae,Euglenales,Euglenophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND52,Phacus,3,1111358,Euglenaceae,Phacus,Euglenophyceae,Euglenales,Euglenophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND54,Mallomonas,3,1111358,Synuraceae,Mallomonas,Chrysophyceae,Ochromonadales,Chrysophyta
764,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,07/14/2014,,ND97,Crucigenia spp.,36,13336297,Scenedesmaceae,Crucigenia,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,1300,Fragilaria sp.,1,1164280,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,1314,Aulacoseira sp.,48,55885435,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,1820,Epithemia sp.,1,1164280,Rhopalodoaceae,Epithemia,Bacillariophyceae,Rhopalodiales,Bacillariophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,2198,Cyclotella,2,2328560,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND102,Coelastrum,8,9314239,Scenedesmaceae,Coelastrum,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND105,Oocystis,38,44242636,Oocystaceae,Oocystis,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND107,Schroederia,8,9314239,Chlorococcaceae,Schroederia,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND112,Trachelomonas,2,2328560,Euglenaceae,Trachelomonas,Euglenophyceae,Euglenales,Euglenophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND116,Elakatothrix,6,6985679,Scenedesmaceae,Elakatothrix,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND124,Aphanizomenon,75,87320992,Nostocaceae,Aphanizomenon,Cyanophyceae,Nostocales,Cyanophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND127,Cryptomonas,8,9314239,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND13,Merismopedia,24,27942717,Chroococcaceae,Merismopedia,Cyanophyceae,Chroococcales,Cyanophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND131,Monoraphidium,15,17464198,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND152,Carteria,45,52392595,Cateriidae,Carteria,Chlorophyceae,Cyclorhagida,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND206,Aphanocapsa,515,599604145,Chroococcaceae,Aphanocapsa,Cyanophyceae,Chroococcales,Cyanophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND228,Dictyosphaerium,224,260798696,Chlorellaceae,Dictyosphaerium,Trebouxiophyceae,Chlorellales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND230,Nephrocytium,28,32599837,Oocystaceae,Nephrocytium,Trebouxiophyceae,Chlorellales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND240,Ceratium,1,1164280,Ceratiaceae,Ceratium,Dinophyceae,Gonyaulacales,Pyrrophycophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND245,Dolichospermum,81,94306671,Nostocaceae,Dolichospermum,Cyanophyceae,Nostocales,Cyanophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND254,Isthmochloron,1,1164280,Pleurochloridaceae,Isthmochloron,Xanthophyceae,Mischococcales,Chrysophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND255,Kirchneriella,33,38421236,Selenastraceae,Kirchneriella,Chlorophyceae,Sphaeropleales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND263,Planktosphaeria,1,1164280,Oocystaceae,Planktosphaeria,Trebouxiophyceae,Oocystales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND264,Pseudopediastrum,30,34928397,Hydrodictyaceae,Pseudopediastrum,Chlorophyceae,Sphaeropleales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND267,Rhodomonas,15,17464198,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND268,Snowella,96,111770870,Gomphosphaeriaceae,Snowella,Cyanophyceae,Chroococcales,Cyanophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND35,Closterium,3,3492840,Desmidiaceae,Closterium,Chlorophyceae,Zygnematales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND36,Cosmarium,1,1164280,Desmidiaceae,Cosmarium,Chlorophyceae,Zygnematales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND47,Staurastrum,1,1164280,Desmidiaceae,Staurastrum,Chlorophyceae,Zygnematales,Chlorophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND51,Euglena,8,9314239,Euglenaceae,Euglena,Euglenophyceae,Euglenales,Euglenophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND52,Phacus,4,4657120,Euglenaceae,Phacus,Euglenophyceae,Euglenales,Euglenophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND54,Mallomonas,12,13971359,Synuraceae,Mallomonas,Chrysophyceae,Ochromonadales,Chrysophyta
765,WYDEQ_RES_166,Phyto_Res_VanDorn,17,SESW,2,2,,43.14307,-108.672078,KINNEAR LAKE - D,100800010803,0,09/08/2014,,ND97,Crucigenia spp.,24,27942717,Scenedesmaceae,Crucigenia,Chlorophyceae,Chlorococcales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1287,Navicula sp.,6,488997,Naviculaceae,Navicula,Bacillariophyceae,Naviculales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1288,Nitzschia sp.,48,3911981,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1300,Fragilaria sp.,23,1874491,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1314,Aulacoseira sp.,59,4808475,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1601,Stephanodiscus sp.,38,3096985,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1673,Synedra sp.,33,2689487,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1749,Cocconeis sp.,1,81500,Cocconeidaceae,Cocconeis,Bacillariophyceae,Achnanthales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,1820,Epithemia sp.,1,81500,Rhopalodoaceae,Epithemia,Bacillariophyceae,Rhopalodiales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,2198,Cyclotella,32,2607987,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,2200,Cymbella,7,570498,Cymbellaceae,Cymbella,Bacillariophyceae,Cymbellales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,2207,Gomphonema,1,81500,Gomphonemataceae,Gomphonema,Bacillariophyceae,Cymbellales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,2211,Gyrosigma,2,162999,Pleurosigmataceae,Gyrosigma,Bacillariophyceae,Naviculales,Bacillariophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND102,Coelastrum,6,488997,Scenedesmaceae,Coelastrum,Chlorophyceae,Chlorococcales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND103,Desmodesmus,22,1792991,Scenedesmaceae,Desmodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND107,Schroederia,2,162999,Chlorococcaceae,Schroederia,Chlorophyceae,Chlorococcales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND127,Cryptomonas,18,1466993,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND131,Monoraphidium,11,896496,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND22,Pseudanabaena,24,1955990,Nostocaceae,Pseudanabaena,Cyanophyceae,Nostocales,Cyanophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND228,Dictyosphaerium,29,2363488,Chlorellaceae,Dictyosphaerium,Trebouxiophyceae,Chlorellales,Chlorophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND267,Rhodomonas,42,3422983,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
766,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,06/23/2014,,ND51,Euglena,1,81500,Euglenaceae,Euglena,Euglenophyceae,Euglenales,Euglenophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1288,Nitzschia sp.,2,493936,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1300,Fragilaria sp.,1,246968,Fragilariaceae,Fragilaria,Fragilariophyceae,Fragilariales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1314,Aulacoseira sp.,284,70139043,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1601,Stephanodiscus sp.,2,493937,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1673,Synedra sp.,3,740905,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,1844,Asterionella sp.,8,1975748,Fragilariaceae,Asterionella,Fragilariophyceae,Fragilariales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,2198,Cyclotella,2,493937,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,2200,Cymbella,1,246968,Cymbellaceae,Cymbella,Bacillariophyceae,Cymbellales,Bacillariophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND102,Coelastrum,34,8396928,Scenedesmaceae,Coelastrum,Chlorophyceae,Chlorococcales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND103,Desmodesmus,8,1975748,Scenedesmaceae,Desmodesmus,Chlorophyceae,Chlorococcales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND105,Oocystis,1,246968,Oocystaceae,Oocystis,Chlorophyceae,Chlorococcales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND107,Schroederia,1,246968,Chlorococcaceae,Schroederia,Chlorophyceae,Chlorococcales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND127,Cryptomonas,173,42725544,Cryptomonadaceae,Cryptomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND131,Monoraphidium,7,1728779,Oocystaceae,Monoraphidium,Chlorophyceae,Chlorococcales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND132,Peridinium,1,246968,Peridiniaceae,Peridinium,Dinophyceae,Peridiniales,Pyrrophycophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND152,Carteria,4,987874,Cateriidae,Carteria,Chlorophyceae,Cyclorhagida,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND228,Dictyosphaerium,15,3704527,Chlorellaceae,Dictyosphaerium,Trebouxiophyceae,Chlorellales,Chlorophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND245,Dolichospermum,30,7409054,Nostocaceae,Dolichospermum,Cyanophyceae,Nostocales,Cyanophyta
767,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,07/29/2014,,ND267,Rhodomonas,44,10866612,Cryptomonadaceae,Rhodomonas,Cryptophyceae,Cryptomonadales,Cryptophycophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,1288,Nitzschia sp.,4,1629992,Bacillariaceae,Nitzschia,Bacillariophyceae,Bacillariales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,1314,Aulacoseira sp.,8,3259984,Aulacoseiraceae,Aulacoseira,Coscinodiscophyceae,Aulacoseirales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,1601,Stephanodiscus sp.,1,407498,Stephanodiscaceae,Stephanodiscus,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,1673,Synedra sp.,2,814996,Fragilariaceae,Synedra,Fragilariophyceae,Fragilariales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,1749,Cocconeis sp.,1,407498,Cocconeidaceae,Cocconeis,Bacillariophyceae,Achnanthales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,2198,Cyclotella,12,4889976,Stephanodiscaceae,Cyclotella,Coscinodiscophyceae,Thalassiosirales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,2291,Rhoicosphenia,1,407498,Rhoicospheniaceae,Rhoicosphenia,Bacillariophyceae,Cymbellales,Bacillariophyta
768,WYDEQ_RES_167,Phyto_Res_VanDorn,1,NENE,95,57,,44.953615,-108.25401,YELLOWTAIL RESERVOIR - RPD,100800100403,0,09/23/2014,,ND102,Coelastrum,12,4889976,Scenedesmaceae,Coelastrum,Chlorophyceae,Chlorococcales,Chlorophyta
